date,time,location,location.1,driver_age,driver_race,driver_gender,search_conducted,stop_outcome,is_arrested,age_group
2002-07-21,17:30:00,", Forsyth County",Forsyth County,71.0,black,female,False,warning,False,71-80
2002-07-21,17:30:00,", Forsyth County",Forsyth County,71.0,black,female,False,warning,False,71-80
2002-07-21,18:20:00,", Forsyth County",Forsyth County,25.0,black,female,False,citation,False,21-30
2002-07-21,18:37:00,", Forsyth County",Forsyth County,35.0,black,male,False,citation,False,31-40
2002-07-21,18:40:00,", Forsyth County",Forsyth County,29.0,white,female,False,citation,False,21-30
2002-07-21,19:16:00,", Forsyth County",Forsyth County,21.0,black,male,False,citation,False,21-30
2002-07-21,19:20:00,", Forsyth County",Forsyth County,40.0,black,female,False,citation,False,31-40
2002-07-21,19:30:00,", Forsyth County",Forsyth County,35.0,asian/pacific islander,male,False,citation,False,31-40
2002-07-21,20:30:00,", Forsyth County",Forsyth County,49.0,black,male,False,citation,False,41-50
2002-07-21,20:46:00,", Forsyth County",Forsyth County,30.0,black,male,False,citation,False,21-30
2002-07-21,20:50:00,", Forsyth County",Forsyth County,25.0,black,male,False,citation,False,21-30
2002-07-21,21:24:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2002-07-21,23:10:00,", Forsyth County",Forsyth County,21.0,white,female,False,citation,False,21-30
2002-07-22,20:40:00,", Forsyth County",Forsyth County,28.0,unknown,male,False,citation,False,21-30
2002-07-23,23:53:00,", Forsyth County",Forsyth County,20.0,white,female,False,citation,False,14-20
2002-07-24,0:15:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2002-07-24,0:30:00,", Forsyth County",Forsyth County,47.0,black,male,False,citation,False,41-50
2002-07-24,1:10:00,", Forsyth County",Forsyth County,35.0,white,male,False,citation,False,31-40
2002-07-24,1:21:00,", Forsyth County",Forsyth County,55.0,white,male,False,citation,False,51-60
2002-07-24,1:29:00,", Forsyth County",Forsyth County,22.0,hispanic,male,False,citation,False,21-30
2002-07-24,2:20:00,", Forsyth County",Forsyth County,17.0,white,female,False,warning,False,14-20
2002-07-24,3:15:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2002-07-24,5:50:00,", Forsyth County",Forsyth County,29.0,white,male,False,citation,False,21-30
2002-07-24,7:30:00,", Forsyth County",Forsyth County,41.0,black,female,False,citation,False,41-50
2002-07-24,7:45:00,", Forsyth County",Forsyth County,40.0,black,male,False,warning,False,31-40
2002-07-24,7:45:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2002-07-24,7:57:00,", Forsyth County",Forsyth County,47.0,white,female,False,warning,False,41-50
2002-07-24,8:00:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2002-07-24,8:10:00,", Forsyth County",Forsyth County,37.0,hispanic,male,False,citation,False,31-40
2002-07-24,8:30:00,", Forsyth County",Forsyth County,39.0,white,male,False,citation,False,31-40
2002-07-24,8:32:00,", Forsyth County",Forsyth County,40.0,black,female,False,warning,False,31-40
2002-07-24,8:33:00,", Forsyth County",Forsyth County,30.0,white,female,False,warning,False,21-30
2002-07-24,8:37:00,", Forsyth County",Forsyth County,23.0,white,male,False,citation,False,21-30
2002-07-24,8:45:00,", Forsyth County",Forsyth County,40.0,black,male,False,warning,False,31-40
2002-07-24,8:51:00,", Forsyth County",Forsyth County,70.0,white,male,False,citation,False,61-70
2002-07-24,9:10:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2002-07-24,9:30:00,", Forsyth County",Forsyth County,40.0,white,male,False,citation,False,31-40
2002-07-24,9:40:00,", Forsyth County",Forsyth County,29.0,black,female,False,citation,False,21-30
2002-07-24,10:00:00,", Forsyth County",Forsyth County,47.0,black,male,False,warning,False,41-50
2002-07-24,10:00:00,", Forsyth County",Forsyth County,47.0,white,male,False,citation,False,41-50
2002-07-24,10:06:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2002-07-24,10:12:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2002-07-24,10:15:00,", Forsyth County",Forsyth County,38.0,white,male,False,citation,False,31-40
2002-07-24,10:34:00,", Forsyth County",Forsyth County,33.0,white,male,False,warning,False,31-40
2002-07-24,10:45:00,", Forsyth County",Forsyth County,35.0,black,male,False,citation,False,31-40
2002-07-24,10:50:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2002-07-24,10:55:00,", Forsyth County",Forsyth County,29.0,black,male,False,warning,False,21-30
2002-07-24,10:58:00,", Forsyth County",Forsyth County,50.0,black,male,False,warning,False,41-50
2002-07-24,11:00:00,", Forsyth County",Forsyth County,32.0,white,male,False,warning,False,31-40
2002-07-24,11:05:00,", Forsyth County",Forsyth County,38.0,black,female,False,citation,False,31-40
2002-07-24,11:10:00,", Forsyth County",Forsyth County,22.0,black,female,False,warning,False,21-30
2002-07-24,11:10:00,", Forsyth County",Forsyth County,35.0,black,female,False,citation,False,31-40
2002-07-24,11:10:00,", Forsyth County",Forsyth County,22.0,black,female,False,citation,False,21-30
2002-07-24,11:25:00,", Forsyth County",Forsyth County,30.0,white,female,False,citation,False,21-30
2002-07-24,11:26:00,", Forsyth County",Forsyth County,36.0,white,female,False,citation,False,31-40
2002-07-24,11:40:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2002-07-24,11:55:00,", Forsyth County",Forsyth County,49.0,black,female,False,citation,False,41-50
2002-07-24,12:20:00,", Forsyth County",Forsyth County,28.0,black,female,False,citation,False,21-30
2002-07-24,12:20:00,", Forsyth County",Forsyth County,30.0,black,male,False,warning,False,21-30
2002-07-24,12:26:00,", Forsyth County",Forsyth County,20.0,white,female,False,citation,False,14-20
2002-07-24,12:35:00,", Forsyth County",Forsyth County,21.0,black,female,False,citation,False,21-30
2002-07-24,12:40:00,", Forsyth County",Forsyth County,53.0,white,male,False,citation,False,51-60
2002-07-24,12:40:00,", Forsyth County",Forsyth County,26.0,white,female,False,warning,False,21-30
2002-07-24,12:46:00,", Forsyth County",Forsyth County,21.0,hispanic,male,True,citation,False,21-30
2002-07-24,12:50:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2002-07-24,12:52:00,", Forsyth County",Forsyth County,23.0,hispanic,female,False,citation,False,21-30
2002-07-24,12:53:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2002-07-24,13:00:00,", Forsyth County",Forsyth County,49.0,black,male,False,citation,False,41-50
2002-07-24,13:00:00,", Forsyth County",Forsyth County,64.0,black,male,False,warning,False,61-70
2002-07-24,13:06:00,", Forsyth County",Forsyth County,30.0,white,male,False,citation,False,21-30
2002-07-24,13:10:00,", Forsyth County",Forsyth County,27.0,black,female,False,warning,False,21-30
2002-07-24,13:15:00,", Forsyth County",Forsyth County,55.0,black,male,False,warning,False,51-60
2002-07-24,13:20:00,", Forsyth County",Forsyth County,47.0,black,female,False,warning,False,41-50
2002-07-24,13:20:00,", Forsyth County",Forsyth County,48.0,black,female,False,citation,False,41-50
2002-07-24,13:24:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2002-07-24,13:41:00,", Forsyth County",Forsyth County,35.0,black,male,False,citation,False,31-40
2002-07-24,13:47:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2002-07-24,14:06:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2002-07-24,14:22:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2002-07-24,14:28:00,", Forsyth County",Forsyth County,45.0,black,male,False,citation,False,41-50
2002-07-24,14:40:00,", Forsyth County",Forsyth County,45.0,white,female,False,warning,False,41-50
2002-07-24,15:08:00,", Forsyth County",Forsyth County,17.0,white,female,False,warning,False,14-20
2002-07-24,15:30:00,", Forsyth County",Forsyth County,23.0,white,male,False,citation,False,21-30
2002-07-24,15:45:00,", Forsyth County",Forsyth County,38.0,black,female,False,citation,False,31-40
2002-07-24,15:48:00,", Forsyth County",Forsyth County,41.0,white,female,False,warning,False,41-50
2002-07-24,16:00:00,", Forsyth County",Forsyth County,54.0,black,female,False,warning,False,51-60
2002-07-24,16:01:00,", Forsyth County",Forsyth County,18.0,white,female,False,warning,False,14-20
2002-07-24,16:08:00,", Forsyth County",Forsyth County,52.0,black,male,False,warning,False,51-60
2002-07-24,16:10:00,", Forsyth County",Forsyth County,57.0,white,female,False,citation,False,51-60
2002-07-24,16:15:00,", Forsyth County",Forsyth County,36.0,hispanic,male,False,warning,False,31-40
2002-07-24,16:19:00,", Forsyth County",Forsyth County,28.0,hispanic,female,False,citation,False,21-30
2002-07-24,16:20:00,", Forsyth County",Forsyth County,39.0,black,female,False,citation,False,31-40
2002-07-24,16:20:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2002-07-24,16:30:00,", Forsyth County",Forsyth County,58.0,black,male,False,warning,False,51-60
2002-07-24,16:34:00,", Forsyth County",Forsyth County,42.0,black,female,False,warning,False,41-50
2002-07-24,16:39:00,", Forsyth County",Forsyth County,45.0,black,male,False,citation,False,41-50
2002-07-24,17:00:00,", Forsyth County",Forsyth County,44.0,black,male,False,warning,False,41-50
2002-07-24,17:40:00,", Forsyth County",Forsyth County,20.0,hispanic,male,False,citation,False,14-20
2002-07-24,18:22:00,", Forsyth County",Forsyth County,28.0,black,female,False,warning,False,21-30
2002-07-24,19:15:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2002-07-24,19:30:00,", Forsyth County",Forsyth County,22.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:30:00,", Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:35:00,", Forsyth County",Forsyth County,37.0,black,male,False,citation,False,31-40
2002-07-24,19:35:00,", Forsyth County",Forsyth County,35.0,black,female,False,citation,False,31-40
2002-07-24,19:35:00,", Forsyth County",Forsyth County,32.0,black,male,False,citation,False,31-40
2002-07-24,19:35:00,", Forsyth County",Forsyth County,45.0,black,male,False,citation,False,41-50
2002-07-24,19:40:00,", Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:45:00,", Forsyth County",Forsyth County,40.0,black,male,False,citation,False,31-40
2002-07-24,19:45:00,", Forsyth County",Forsyth County,30.0,black,male,False,citation,False,21-30
2002-07-24,19:50:00,", Forsyth County",Forsyth County,22.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:54:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2002-07-24,19:55:00,", Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:55:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2002-07-24,19:55:00,", Forsyth County",Forsyth County,46.0,hispanic,male,False,citation,False,41-50
2002-07-24,19:55:00,", Forsyth County",Forsyth County,30.0,black,male,False,citation,False,21-30
2002-07-24,19:58:00,", Forsyth County",Forsyth County,23.0,black,female,False,citation,False,21-30
2002-07-24,20:00:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2002-07-24,20:05:00,", Forsyth County",Forsyth County,28.0,hispanic,male,False,citation,False,21-30
2002-07-24,20:05:00,", Forsyth County",Forsyth County,39.0,hispanic,male,False,citation,False,31-40
2002-07-24,20:10:00,", Forsyth County",Forsyth County,27.0,black,male,False,citation,False,21-30
2002-07-24,20:11:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2002-07-24,20:15:00,", Forsyth County",Forsyth County,33.0,black,female,False,citation,False,31-40
2002-07-24,20:15:00,", Forsyth County",Forsyth County,27.0,hispanic,male,False,citation,False,21-30
2002-07-24,20:25:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2002-07-24,20:30:00,", Forsyth County",Forsyth County,38.0,white,male,False,citation,False,31-40
2002-07-24,20:30:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2002-07-24,20:32:00,", Forsyth County",Forsyth County,63.0,white,female,False,warning,False,61-70
2002-07-24,20:35:00,", Forsyth County",Forsyth County,49.0,black,male,False,citation,False,41-50
2002-07-24,20:35:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2002-07-24,20:35:00,", Forsyth County",Forsyth County,26.0,hispanic,male,False,citation,False,21-30
2002-07-24,20:40:00,", Forsyth County",Forsyth County,47.0,black,male,False,citation,False,41-50
2002-07-24,20:45:00,", Forsyth County",Forsyth County,18.0,white,female,False,warning,False,14-20
2002-07-24,20:45:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2002-07-24,20:50:00,", Forsyth County",Forsyth County,40.0,white,male,False,citation,False,31-40
2002-07-24,20:52:00,", Forsyth County",Forsyth County,54.0,black,male,False,citation,False,51-60
2002-07-24,20:58:00,", Forsyth County",Forsyth County,51.0,black,female,False,warning,False,51-60
2002-07-24,21:00:00,", Forsyth County",Forsyth County,35.0,black,male,False,citation,False,31-40
2002-07-24,21:00:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2002-07-24,21:05:00,", Forsyth County",Forsyth County,32.0,hispanic,male,False,citation,False,31-40
2002-07-24,21:10:00,", Forsyth County",Forsyth County,22.0,black,male,False,warning,False,21-30
2002-07-24,21:14:00,", Forsyth County",Forsyth County,33.0,white,male,False,warning,False,31-40
2002-07-24,21:20:00,", Forsyth County",Forsyth County,29.0,hispanic,male,False,warning,False,21-30
2002-07-24,21:29:00,", Forsyth County",Forsyth County,19.0,black,female,False,citation,False,14-20
2002-07-24,21:30:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2002-07-24,21:35:00,", Forsyth County",Forsyth County,47.0,black,female,False,citation,False,41-50
2002-07-24,21:40:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2002-07-24,21:50:00,", Forsyth County",Forsyth County,29.0,black,male,False,citation,False,21-30
2002-07-24,22:00:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2002-07-24,22:00:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2002-07-24,22:00:00,", Forsyth County",Forsyth County,22.0,black,female,False,citation,False,21-30
2002-07-24,22:05:00,", Forsyth County",Forsyth County,43.0,black,male,False,citation,False,41-50
2002-07-24,22:05:00,", Forsyth County",Forsyth County,44.0,white,male,False,citation,False,41-50
2002-07-24,22:15:00,", Forsyth County",Forsyth County,44.0,white,male,False,citation,False,41-50
2002-07-24,22:25:00,", Forsyth County",Forsyth County,39.0,white,male,False,citation,False,31-40
2002-07-24,22:35:00,", Forsyth County",Forsyth County,56.0,white,male,False,citation,False,51-60
2002-07-24,22:35:00,", Forsyth County",Forsyth County,54.0,white,female,False,citation,False,51-60
2002-07-24,22:40:00,", Forsyth County",Forsyth County,22.0,black,male,False,citation,False,21-30
2002-07-24,23:00:00,", Forsyth County",Forsyth County,37.0,white,male,False,warning,False,31-40
2002-07-24,23:00:00,", Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2002-07-26,0:03:00,", Forsyth County",Forsyth County,27.0,hispanic,male,False,warning,False,21-30
2002-07-26,0:05:00,", Forsyth County",Forsyth County,41.0,white,male,False,warning,False,41-50
2002-07-26,0:10:00,", Forsyth County",Forsyth County,10.0,black,male,False,warning,False,
2002-07-26,0:20:00,", Forsyth County",Forsyth County,50.0,black,male,False,warning,False,41-50
2002-07-26,1:20:00,", Forsyth County",Forsyth County,25.0,black,male,False,citation,False,21-30
2002-07-26,2:15:00,", Forsyth County",Forsyth County,25.0,black,male,False,citation,False,21-30
2002-07-26,5:44:00,", Forsyth County",Forsyth County,21.0,black,male,True,citation,False,21-30
2002-07-26,23:40:00,", Forsyth County",Forsyth County,22.0,white,male,False,warning,False,21-30
2002-07-27,0:02:00,", Forsyth County",Forsyth County,20.0,black,female,False,warning,False,14-20
